Manufacturer & Weapon Type ID,Manufacturer,Weapon Type,Part ID,Part Type,String,Stat
14,Tediore,Assault Rifle,17,Manufacturer Part,TED_AR.part_shield_default,亥伯龙护盾
14,Tediore,Assault Rifle,18,Manufacturer Part,TED_AR.part_shield_ricochet,亥伯龙跳弹护盾
14,Tediore,Assault Rifle,19,Manufacturer Part,TED_AR.part_shield_ammo,亥伯龙吸收护盾
14,Tediore,Assault Rifle,20,Manufacturer Part,TED_AR.part_shield_amp,亥伯龙增强护盾
14,Tediore,Assault Rifle,21,Scope,TED_AR.part_scope_02_lens_02,瞄准镜 +++放大倍率
14,Tediore,Assault Rifle,22,Scope,TED_AR.part_scope_02_lens_01,瞄准镜 ++放大倍率
14,Tediore,Assault Rifle,23,Scope,TED_AR.part_scope_01_lens_02,瞄准镜
14,Tediore,Assault Rifle,24,Scope,TED_AR.part_scope_01_lens_01,瞄准镜 +放大倍率
14,Tediore,Assault Rifle,25,Scope,TED_AR.part_scope_ironsight,机瞄
14,Tediore,Assault Rifle,26,Scope Accessory,TED_AR.part_scope_acc_S01_L01_a,+伤害
14,Tediore,Assault Rifle,27,Scope Accessory,TED_AR.part_scope_acc_S01_L01_b,-装填时间
14,Tediore,Assault Rifle,28,Scope Accessory,TED_AR.part_scope_acc_S02_L01_a,无可见属性变化
14,Tediore,Assault Rifle,29,Scope Accessory,TED_AR.part_scope_acc_S02_L01_b,+暴击伤害
14,Tediore,Assault Rifle,30,Scope Accessory,TED_AR.part_scope_acc_S01_L02_a,+伤害
14,Tediore,Assault Rifle,31,Scope Accessory,TED_AR.part_scope_acc_S01_L02_b,-装填时间
14,Tediore,Assault Rifle,32,Scope Accessory,TED_AR.part_scope_acc_S02_L02_a,无可见属性变化
14,Tediore,Assault Rifle,33,Scope Accessory,TED_AR.part_scope_acc_S02_L02_b,+暴击伤害
14,Tediore,Assault Rifle,34,Barrel,TED_AR.part_barrel_02_Chuck,"查克,982伤害,77%精准度,3.4/s装填时间"
14,Tediore,Assault Rifle,39,Barrel,TED_AR.part_barrel_01_DividedFocus,"焦点分散,1227伤害,72%精准度,4.0/s射速"
14,Tediore,Assault Rifle,40,Manufacturer Part,TED_AR.part_barrel_licensed_ted_replicator_multi,"泰迪尔复制器,无可见属性变化"
14,Tediore,Assault Rifle,41,Grip,TED_AR.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
14,Tediore,Assault Rifle,42,Grip,TED_AR.part_grip_05b_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
14,Tediore,Assault Rifle,43,Grip,TED_AR.part_grip_05c_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
14,Tediore,Assault Rifle,44,Grip,TED_AR.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
14,Tediore,Assault Rifle,45,Grip,TED_AR.part_grip_01,+伤害
14,Tediore,Assault Rifle,46,Grip,TED_AR.part_grip_02,+射速
14,Tediore,Assault Rifle,47,Grip,TED_AR.part_grip_03,+弹夹容量
14,Tediore,Assault Rifle,48,Grip,TED_AR.part_grip_05a_ted_legs_mirv,"泰迪尔装填修改组件:腿部,无可见属性变化"
14,Tediore,Assault Rifle,49,Manufacturer Part,TED_AR.part_mag_torgue_sticky_murder,托格粘性弹匣 - 轻柔低语
14,Tediore,Assault Rifle,50,Manufacturer Part,TED_AR.part_mag_torgue_normal_murder,托格冲击弹匣 - 轻柔低语
14,Tediore,Assault Rifle,51,Barrel Accessory,TED_AR.part_barrel_01_a,+伤害
14,Tediore,Assault Rifle,52,Barrel Accessory,TED_AR.part_barrel_01_b,+弹夹容量
14,Tediore,Assault Rifle,53,Barrel Accessory,TED_AR.part_barrel_01_c,+弹夹容量
14,Tediore,Assault Rifle,54,Barrel Accessory,TED_AR.part_barrel_01_d,+精准度
14,Tediore,Assault Rifle,55,Barrel Accessory,TED_AR.part_barrel_02_a,+伤害
14,Tediore,Assault Rifle,56,Barrel Accessory,TED_AR.part_barrel_02_b,+精准度
14,Tediore,Assault Rifle,57,Barrel Accessory,TED_AR.part_barrel_02_c,+射速
14,Tediore,Assault Rifle,58,Barrel Accessory,TED_AR.part_barrel_02_d,+射速
14,Tediore,Assault Rifle,59,Manufacturer Part,TED_AR.part_barrel_licensed_jak,雅各布斯-暴击跳弹
14,Tediore,Assault Rifle,60,Manufacturer Part,TED_AR.part_barrel_licensed_hyp,"亥伯龙护盾可见附件,无可见属性变化"
14,Tediore,Assault Rifle,61,Manufacturer Part,TED_AR.part_barrel_licensed_multi,无可见属性变化
14,Tediore,Assault Rifle,62,Underbarrel,TED_AR.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
14,Tediore,Assault Rifle,63,Underbarrel,TED_AR.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
14,Tediore,Assault Rifle,64,Underbarrel,TED_AR.part_underbarrel_02_comboorb,附属开火-临界爆破球
14,Tediore,Assault Rifle,65,Underbarrel,TED_AR.part_underbarrel_03_shotgun,附属开火-霰弹枪
14,Tediore,Assault Rifle,66,Foregrip,TED_AR.part_foregrip_01,+伤害
14,Tediore,Assault Rifle,67,Foregrip,TED_AR.part_foregrip_03,+精准度
14,Tediore,Assault Rifle,68,Underbarrel,TED_AR.part_underbarrel_01_buffdrone,附属开火-支援无人机
14,Tediore,Assault Rifle,69,Underbarrel,TED_AR.part_underbarrel_06_malswitch,"马里旺元素切换下挂"
14,Tediore,Assault Rifle,70,Underbarrel,TED_AR.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
14,Tediore,Assault Rifle,71,Foregrip,TED_AR.part_foregrip_02,+射速
14,Tediore,Assault Rifle,72,Manufacturer Part,TED_AR.part_secondary_ammo_sm,代达洛斯冲锋枪弹药
14,Tediore,Assault Rifle,73,Manufacturer Part,TED_AR.part_secondary_ammo_sg,代达洛斯霰弹枪弹药
14,Tediore,Assault Rifle,74,Manufacturer Part,TED_AR.part_secondary_ammo_ps,代达洛斯手枪弹药
14,Tediore,Assault Rifle,75,Manufacturer Part,TED_AR.part_secondary_ammo_sr,代达洛斯狙击枪弹药
14,Tediore,Assault Rifle,76,Barrel,TED_AR.part_barrel_01_murder,"轻柔低语,1338伤害,72%精准度,3.0/s射速"
14,Tediore,Assault Rifle,82,Magazine,TED_AR.part_mag_01,"2.2装填时间,22弹容"
14,Tediore,Assault Rifle,83,Magazine,TED_AR.part_mag_02,"2.6s装填时间,26弹容"
14,Tediore,Assault Rifle,84,Magazine,TED_AR.part_mag_03_tor,"2.8s装填时间,18弹容"
14,Tediore,Assault Rifle,85,Magazine,TED_AR.part_mag_04_cov,"3.6s装填时间,31弹容,密藏之子弹匣"
14,Tediore,Assault Rifle,86,Magazine,TED_AR.part_mag_05_borg,"2.8s装填时间,32弹容,开颅者弹匣"
14,Tediore,Assault Rifle,87,Manufacturer Part,TED_AR.part_mag_torgue_normal,托格冲击弹匣
14,Tediore,Assault Rifle,88,Manufacturer Part,TED_AR.part_mag_torgue_sticky,托格粘性弹匣
5,Tediore,Pistol,2,Body,TED_PS.part_body,"无属性变化，固有部件"
5,Tediore,Pistol,3,Body Accessory,TED_PS.part_body_a,无可见属性变化
5,Tediore,Pistol,4,Body Accessory,TED_PS.part_body_b,+弹夹容量
5,Tediore,Pistol,5,Body Accessory,TED_PS.part_body_c,+精准度
5,Tediore,Pistol,6,Body Accessory,TED_PS.part_body_d,无可见属性变化
5,Tediore,Pistol,7,Barrel,TED_PS.part_barrel_01,"微型射击,758伤害,52%精准度,6.0/s射速"
5,Tediore,Pistol,8,Barrel,TED_PS.part_barrel_02,"小装置,892伤害,67%精准度,4.8/s射速"
5,Tediore,Pistol,9,Manufacturer Part,TED_PS.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
5,Tediore,Pistol,10,Manufacturer Part,TED_PS.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
5,Tediore,Pistol,11,Manufacturer Part,TED_PS.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
5,Tediore,Pistol,12,Manufacturer Part,TED_PS.part_barrel_licensed_ted_replicator,"泰迪尔复制器,无可见属性变化"
5,Tediore,Pistol,14,Manufacturer Part,TED_PS.part_multi_ted_shooting,无可见属性变化
5,Tediore,Pistol,15,Manufacturer Part,TED_PS.part_multi_ted_mirv,无可见属性变化
5,Tediore,Pistol,16,Manufacturer Part,TED_PS.part_multi_ted_combo,无可见属性变化
5,Tediore,Pistol,17,Manufacturer Part,TED_PS.part_multi_ted_replicator,无可见属性变化
5,Tediore,Pistol,18,Manufacturer Part,TED_PS.part_shield_default,亥伯龙护盾
5,Tediore,Pistol,19,Manufacturer Part,TED_PS.part_shield_ricochet,亥伯龙跳弹护盾
5,Tediore,Pistol,20,Manufacturer Part,TED_PS.part_shield_ammo,亥伯龙吸收护盾
5,Tediore,Pistol,21,Manufacturer Part,TED_PS.part_shield_amp,亥伯龙增强护盾
5,Tediore,Pistol,22,Magazine,TED_PS.part_mag_01,"1.4s装填时间,15弹容"
5,Tediore,Pistol,23,Magazine,TED_PS.part_mag_02,"1.8s装填时间,20弹容"
5,Tediore,Pistol,24,Magazine,TED_PS.part_mag_03_tor,"1.6s装填时间,13弹容"
5,Tediore,Pistol,25,Magazine,TED_PS.part_mag_04_cov,"3.0s装填时间,27弹容,密藏之子弹匣"
5,Tediore,Pistol,26,Magazine,TED_PS.part_mag_05_borg,"2.5s装填时间,26弹容,开颅者弹匣"
5,Tediore,Pistol,27,Manufacturer Part,TED_PS.part_mag_torgue_normal,托格冲击弹匣
5,Tediore,Pistol,28,Manufacturer Part,TED_PS.part_mag_torgue_sticky,托格粘性弹匣
5,Tediore,Pistol,29,Scope,TED_PS.part_scope_ironsight,机瞄
5,Tediore,Pistol,30,Scope,TED_PS.part_scope_01_lens_01,瞄准镜 ++放大倍率
5,Tediore,Pistol,31,Scope,TED_PS.part_scope_01_lens_02,瞄准镜 +++放大倍率
5,Tediore,Pistol,32,Scope,TED_PS.part_scope_02_lens_01,瞄准镜 +放大倍率
5,Tediore,Pistol,33,Scope,TED_PS.part_scope_02_lens_02,瞄准镜 +放大倍率
5,Tediore,Pistol,34,Scope Accessory,TED_PS.part_scope_acc_s01_l01_a,+伤害
5,Tediore,Pistol,35,Scope Accessory,TED_PS.part_scope_acc_s01_l01_b,-装填时间
5,Tediore,Pistol,36,Scope Accessory,TED_PS.part_scope_acc_s02_l01_a,无可见属性变化
5,Tediore,Pistol,37,Scope Accessory,TED_PS.part_scope_acc_s02_l01_b,+暴击伤害
5,Tediore,Pistol,38,Scope Accessory,TED_PS.part_scope_acc_s01_l02_a,+伤害
5,Tediore,Pistol,39,Scope Accessory,TED_PS.part_scope_acc_s01_l02_b,-装填时间
5,Tediore,Pistol,40,Scope Accessory,TED_PS.part_scope_acc_s02_l02_a,无可见属性变化
5,Tediore,Pistol,41,Scope Accessory,TED_PS.part_scope_acc_s02_l02_b,+暴击伤害
5,Tediore,Pistol,42,Grip,TED_PS.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
5,Tediore,Pistol,43,Grip,TED_PS.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
5,Tediore,Pistol,44,Grip,TED_PS.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
5,Tediore,Pistol,45,Grip,TED_PS.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
5,Tediore,Pistol,46,Grip,TED_PS.part_grip_01,+伤害
5,Tediore,Pistol,47,Grip,TED_PS.part_grip_02,+射速
5,Tediore,Pistol,48,Grip,TED_PS.part_grip_03,+弹夹容量
5,Tediore,Pistol,49,Underbarrel,TED_PS.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
5,Tediore,Pistol,50,Underbarrel,TED_PS.part_underbarrel_03_shotgun,附属开火-微型霰弹枪
5,Tediore,Pistol,51,Underbarrel,TED_PS.part_underbarrel_06_malswitch,"马里旺元素切换下挂"
5,Tediore,Pistol,52,Underbarrel,TED_PS.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
5,Tediore,Pistol,53,Foregrip,TED_PS.part_foregrip_01,+伤害
5,Tediore,Pistol,54,Foregrip,TED_PS.part_foregrip_03,+精准度
5,Tediore,Pistol,55,Manufacturer Part,TED_PS.part_barrel_licensed_ted_replicator_multi,"泰迪尔复制器,无可见属性变化"
5,Tediore,Pistol,56,Grip,TED_PS.part_grip_05c_ted_jav_atlien,预算之神
5,Tediore,Pistol,57,Grip,TED_PS.part_grip_05b_ted_homing_atlien,预算之神
5,Tediore,Pistol,58,Manufacturer Part,TED_PS.part_multi_ted_combo_atlien,预算之神
5,Tediore,Pistol,59,Barrel,TED_PS.part_barrel_02_atlien,"预算之神,892伤害,67%精准度,4.8/s射速"
5,Tediore,Pistol,61,Manufacturer Part,TED_PS.part_secondary_ammo_sm,代达洛斯冲锋枪弹药
5,Tediore,Pistol,62,Manufacturer Part,TED_PS.part_secondary_ammo_sg,代达洛斯霰弹枪弹药
5,Tediore,Pistol,63,Manufacturer Part,TED_PS.part_secondary_ammo_ar,代达洛斯突击步枪弹药
5,Tediore,Pistol,64,Manufacturer Part,TED_PS.part_secondary_ammo_sr,代达洛斯狙击枪弹药
5,Tediore,Pistol,65,Barrel,TED_PS.part_barrel_02_rubysgrasp,"红宝石的触碰,736伤害,73%精准度,7.2/s射速"
5,Tediore,Pistol,67,Barrel,TED_PS.part_barrel_01_sideshow,"余兴节目,758伤害,88%精准度,3.0/s射速"
5,Tediore,Pistol,68,Barrel Accessory,TED_PS.part_barrel_01_a,+伤害
5,Tediore,Pistol,69,Barrel Accessory,TED_PS.part_barrel_01_b,+弹夹容量
5,Tediore,Pistol,70,Barrel Accessory,TED_PS.part_barrel_01_c,+弹夹容量
5,Tediore,Pistol,71,Barrel Accessory,TED_PS.part_barrel_01_d,+精准度
5,Tediore,Pistol,72,Barrel Accessory,TED_PS.part_barrel_02_a,+伤害
5,Tediore,Pistol,73,Barrel Accessory,TED_PS.part_barrel_02_b,+精准度
5,Tediore,Pistol,74,Barrel Accessory,TED_PS.part_barrel_02_c,+射速
5,Tediore,Pistol,75,Barrel Accessory,TED_PS.part_barrel_02_d,+射速
5,Tediore,Pistol,76,Manufacturer Part,TED_PS.part_barrel_licensed_jak,雅各布斯-暴击跳弹
5,Tediore,Pistol,77,Manufacturer Part,TED_PS.part_barrel_licensed_hyp,"亥伯龙护盾可见附件,无可见属性变化"
5,Tediore,Pistol,78,Manufacturer Part,TED_PS.part_barrel_licensed_multi,无可见属性变化
5,Tediore,Pistol,79,Underbarrel,TED_PS.part_underbarrel_02_rockets,附属开火-极速火箭
5,Tediore,Pistol,80,Underbarrel,TED_PS.part_underbarrel_01_drone,附属开火-攻击无人机
5,Tediore,Pistol,81,Underbarrel,TED_PS.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
5,Tediore,Pistol,82,Foregrip,TED_PS.part_foregrip_02,+射速
5,Tediore,Pistol,83,Grip,TED_PS.part_grip_05a_ted_legs_mirv,"泰迪尔装填修改组件:腿部,无可见属性变化"
5,Tediore,Pistol,84,Manufacturer Part,TED_PS.part_mag_torgue_normal_Inscriber,记录器-托格冲击弹匣
5,Tediore,Pistol,85,Barrel,TED_PS.part_barrel_02_Inscriber,"记录器,2342伤害,73%精准度,2.5/s射速"
11,Tediore,Shotgun,2,Body,TED_SG.part_body,"无属性变化，固有部件"
11,Tediore,Shotgun,3,Body Accessory,TED_SG.part_body_a,无可见属性变化
11,Tediore,Shotgun,4,Body Accessory,TED_SG.part_body_b,+弹夹容量
11,Tediore,Shotgun,5,Body Accessory,TED_SG.part_body_c,+精准度
11,Tediore,Shotgun,6,Body Accessory,TED_SG.part_body_d,无可见属性变化
11,Tediore,Shotgun,7,Barrel,TED_SG.part_barrel_01,"傻瓜式爆破,460x8伤害,61%精准度,1.3/s射速"
11,Tediore,Shotgun,8,Barrel,TED_SG.part_barrel_02,"全域破防,322x10伤害,56%精准度,1.5/s射速"
11,Tediore,Shotgun,9,Manufacturer Part,TED_SG.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
11,Tediore,Shotgun,10,Manufacturer Part,TED_SG.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
11,Tediore,Shotgun,11,Manufacturer Part,TED_SG.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
11,Tediore,Shotgun,12,Manufacturer Part,TED_SG.part_barrel_licensed_ted_replicator,"泰迪尔复制器,无可见属性变化"
11,Tediore,Shotgun,13,Manufacturer Part,TED_SG.part_multi_ted_shooting,无可见属性变化
11,Tediore,Shotgun,14,Manufacturer Part,TED_SG.part_multi_ted_mirv,无可见属性变化
11,Tediore,Shotgun,15,Manufacturer Part,TED_SG.part_multi_ted_combo,无可见属性变化
11,Tediore,Shotgun,16,Manufacturer Part,TED_SG.part_multi_ted_replicator,无可见属性变化
11,Tediore,Shotgun,17,Manufacturer Part,TED_SG.part_shield_default,亥伯龙护盾
11,Tediore,Shotgun,18,Manufacturer Part,TED_SG.part_shield_ricochet,亥伯龙跳弹护盾
11,Tediore,Shotgun,19,Manufacturer Part,TED_SG.part_shield_ammo,亥伯龙吸收护盾
11,Tediore,Shotgun,20,Manufacturer Part,TED_SG.part_shield_amp,亥伯龙增强护盾
11,Tediore,Shotgun,21,Magazine,TED_SG.part_mag_05_borg,"2.6s装填时间,13弹容,开颅者弹匣"
11,Tediore,Shotgun,22,Magazine,TED_SG.part_mag_04_cov,"3.0s装填时间,9弹容,密藏之子弹匣"
11,Tediore,Shotgun,23,Magazine,TED_SG.part_mag_01,"2.0s装填时间,9弹容"
11,Tediore,Shotgun,24,Magazine,TED_SG.part_mag_02,"2.0s装填时间,11弹容"
11,Tediore,Shotgun,25,Magazine,TED_SG.part_mag_03_tor,"2.0s装填时间,7弹容"
11,Tediore,Shotgun,26,Manufacturer Part,TED_SG.part_mag_torgue_normal,托格冲击弹匣
11,Tediore,Shotgun,27,Manufacturer Part,TED_SG.part_mag_torgue_sticky,托格粘性弹匣
11,Tediore,Shotgun,28,Scope,TED_SG.part_scope_ironsight,机瞄
11,Tediore,Shotgun,29,Scope,TED_SG.part_scope_01_lens_01,瞄准镜 +++放大倍率
11,Tediore,Shotgun,30,Scope,TED_SG.part_scope_01_lens_02,瞄准镜 ++放大倍率
11,Tediore,Shotgun,31,Scope,TED_SG.part_scope_02_lens_01,瞄准镜 +放大倍率
11,Tediore,Shotgun,32,Scope,TED_SG.part_scope_02_lens_02,瞄准镜 ++放大倍率
11,Tediore,Shotgun,33,Scope Accessory,TED_SG.part_scope_acc_s01_l01_a,+伤害
11,Tediore,Shotgun,34,Scope Accessory,TED_SG.part_scope_acc_s01_l01_b,-装填时间
11,Tediore,Shotgun,35,Scope Accessory,TED_SG.part_scope_acc_s02_l01_a,无可见属性变化
11,Tediore,Shotgun,36,Scope Accessory,TED_SG.part_scope_acc_s02_l01_b,+暴击伤害
11,Tediore,Shotgun,37,Scope Accessory,TED_SG.part_scope_acc_s01_l02_a,+伤害
11,Tediore,Shotgun,38,Scope Accessory,TED_SG.part_scope_acc_s01_l02_b,-装填时间
11,Tediore,Shotgun,39,Scope Accessory,TED_SG.part_scope_acc_s02_l02_a,无可见属性变化
11,Tediore,Shotgun,40,Scope Accessory,TED_SG.part_scope_acc_s02_l02_b,+暴击伤害
11,Tediore,Shotgun,41,Grip,TED_SG.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
11,Tediore,Shotgun,42,Grip,TED_SG.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
11,Tediore,Shotgun,43,Grip,TED_SG.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
11,Tediore,Shotgun,44,Grip,TED_SG.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
11,Tediore,Shotgun,45,Grip,TED_SG.part_grip_01,+伤害
11,Tediore,Shotgun,46,Grip,TED_SG.part_grip_02,+DPS但是不改变面板
11,Tediore,Shotgun,47,Grip,TED_SG.part_grip_03,+弹夹容量
11,Tediore,Shotgun,48,Underbarrel,TED_SG.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
11,Tediore,Shotgun,49,Underbarrel,TED_SG.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
11,Tediore,Shotgun,50,Underbarrel,TED_SG.part_underbarrel_03_deployable_shield,附属开火-可部署屏障
11,Tediore,Shotgun,51,Underbarrel,TED_SG.part_underbarrel_02_stickymine,附属开火-感应地雷
11,Tediore,Shotgun,52,Foregrip,TED_SG.part_foregrip_01,+伤害
11,Tediore,Shotgun,53,Foregrip,TED_SG.part_foregrip_03,+精准度
11,Tediore,Shotgun,54,Foregrip,TED_SG.part_foregrip_02,+DPS但是不改变面板
11,Tediore,Shotgun,55,Underbarrel,TED_SG.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
11,Tediore,Shotgun,56,Underbarrel,TED_SG.part_underbarrel_06_malswitch,"马里旺元素切换下挂"
11,Tediore,Shotgun,57,Underbarrel,TED_SG.part_underbarrel_01_autoturret,附属开火-数字备份
11,Tediore,Shotgun,58,Manufacturer Part,TED_SG.part_secondary_ammo_sm,代达洛斯冲锋枪弹药
11,Tediore,Shotgun,59,Manufacturer Part,TED_SG.part_secondary_ammo_ps,代达洛斯手枪弹药
11,Tediore,Shotgun,60,Manufacturer Part,TED_SG.part_secondary_ammo_ar,代达洛斯突击步枪弹药
11,Tediore,Shotgun,61,Manufacturer Part,TED_SG.part_secondary_ammo_sr,代达洛斯狙击枪弹药
11,Tediore,Shotgun,62,Barrel Accessory,TED_SG.part_barrel_01_a,+伤害
11,Tediore,Shotgun,63,Barrel Accessory,TED_SG.part_barrel_01_b,+弹夹容量
11,Tediore,Shotgun,64,Barrel Accessory,TED_SG.part_barrel_01_c,+弹夹容量
11,Tediore,Shotgun,65,Barrel Accessory,TED_SG.part_barrel_01_d,+精准度
11,Tediore,Shotgun,66,Barrel Accessory,TED_SG.part_barrel_02_a,+伤害
11,Tediore,Shotgun,67,Barrel Accessory,TED_SG.part_barrel_02_b,+精准度
11,Tediore,Shotgun,68,Barrel Accessory,TED_SG.part_barrel_02_c,+射速
11,Tediore,Shotgun,69,Barrel Accessory,TED_SG.part_barrel_02_d,+射速
11,Tediore,Shotgun,70,Manufacturer Part,TED_SG.part_barrel_licensed_jak,雅各布斯-暴击跳弹
11,Tediore,Shotgun,71,Manufacturer Part,TED_SG.part_barrel_licensed_hyp,"亥伯龙护盾可见附件,无可见属性变化"
11,Tediore,Shotgun,72,Manufacturer Part,TED_SG.part_barrel_licensed_multi,无可见属性变化
11,Tediore,Shotgun,73,Grip,TED_SG.part_grip_05a_ted_legs_mirv,"泰迪尔装填修改组件:腿部,无可见属性变化"
11,Tediore,Shotgun,74,Manufacturer Part,TED_SG.part_barrel_licensed_ted_replicator_multi,无可见属性变化
11,Tediore,Shotgun,75,Barrel,TED_SG.part_barrel_01_anarchy,"无政府主义,335x12伤害,61%精准度,1.6/s射速,2/每发"
11,Tediore,Shotgun,77,Barrel,TED_SG.part_barrel_01_commbd,"遗弃混沌,480x8伤害,61%精准度,1.3/s射速,2/每发"
11,Tediore,Shotgun,79,Underbarrel,TED_SG.part_underbarrel_01_heavyturret,哈士奇好友下挂-哈士奇自动炮塔
17,Torgue,Assault Rifle,3,Body Accessory,TOR_AR.part_body_a,-装填时间
17,Torgue,Assault Rifle,4,Body Accessory,TOR_AR.part_body_b,+伤害
17,Torgue,Assault Rifle,5,Body Accessory,TOR_AR.part_body_c,+精准度
17,Torgue,Assault Rifle,6,Body Accessory,TOR_AR.part_body_d,无可见属性变化
17,Torgue,Assault Rifle,7,Barrel,TOR_AR.part_barrel_01,"手柄,1160伤害,75%精准度,3.5/s射速"
17,Torgue,Assault Rifle,8,Barrel,TOR_AR.part_barrel_02,"警棍,1517伤害,76%精准度,2.5/s射速"
17,Torgue,Assault Rifle,9,Manufacturer Part,TOR_AR.part_shield_default,亥伯龙护盾
17,Torgue,Assault Rifle,10,Manufacturer Part,TOR_AR.part_shield_ricochet,亥伯龙跳弹护盾
17,Torgue,Assault Rifle,11,Manufacturer Part,TOR_AR.part_shield_ammo,亥伯龙吸收护盾
17,Torgue,Assault Rifle,12,Manufacturer Part,TOR_AR.part_shield_amp,亥伯龙增强护盾
17,Torgue,Assault Rifle,13,Magazine,TOR_AR.part_mag_01,"2.0s装填时间,14弹容"
17,Torgue,Assault Rifle,14,Magazine,TOR_AR.part_mag_02,"2.8s装填时间,20弹容"
17,Torgue,Assault Rifle,15,Magazine,TOR_AR.part_mag_04_cov,"4.0s装填时间,25弹容,密藏之子弹匣"
17,Torgue,Assault Rifle,16,Magazine,TOR_AR.part_mag_05_borg,"2.4s装填时间,24弹容,开颅者弹匣"
17,Torgue,Assault Rifle,17,Stat Modifier,TOR_AR.part_mag_ted_thrown_01,2.0s装填时间
17,Torgue,Assault Rifle,18,Stat Modifier,TOR_AR.part_mag_ted_thrown_02,2.0s装填时间
17,Torgue,Assault Rifle,19,Stat Modifier,TOR_AR.part_mag_ted_thrown_04_cov,3.0s装填时间
17,Torgue,Assault Rifle,20,Stat Modifier,TOR_AR.part_mag_ted_thrown_05_bor,3.0s装填时间
17,Torgue,Assault Rifle,21,Scope,TOR_AR.part_scope_ironsight,机瞄
17,Torgue,Assault Rifle,22,Scope,TOR_AR.part_scope_01_lens_01,瞄准镜
17,Torgue,Assault Rifle,23,Scope,TOR_AR.part_scope_01_lens_02,瞄准镜 +放大倍率
17,Torgue,Assault Rifle,24,Scope,TOR_AR.part_scope_02_lens_01,瞄准镜 ++放大倍率
17,Torgue,Assault Rifle,25,Scope,TOR_AR.part_scope_02_lens_02,瞄准镜 ++放大倍率
17,Torgue,Assault Rifle,26,Scope Accessory,TOR_AR.part_scope_acc_s01_l01_a,+伤害
17,Torgue,Assault Rifle,27,Scope Accessory,TOR_AR.part_scope_acc_s01_l01_b,-装填时间
17,Torgue,Assault Rifle,28,Scope Accessory,TOR_AR.part_scope_acc_s02_l01_a,无可见属性变化
17,Torgue,Assault Rifle,29,Scope Accessory,TOR_AR.part_scope_acc_s02_l01_b,+溅射范围
17,Torgue,Assault Rifle,30,Scope Accessory,TOR_AR.part_scope_acc_s01_l02_a,+伤害
17,Torgue,Assault Rifle,31,Scope Accessory,TOR_AR.part_scope_acc_s01_l02_b,-装填时间
17,Torgue,Assault Rifle,32,Scope Accessory,TOR_AR.part_scope_acc_s02_l02_a,无可见属性变化
17,Torgue,Assault Rifle,33,Scope Accessory,TOR_AR.part_scope_acc_s02_l02_b,+溅射范围
17,Torgue,Assault Rifle,34,Grip,TOR_AR.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
17,Torgue,Assault Rifle,35,Grip,TOR_AR.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
17,Torgue,Assault Rifle,36,Grip,TOR_AR.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
17,Torgue,Assault Rifle,37,Grip,TOR_AR.part_grip_01,+伤害
17,Torgue,Assault Rifle,38,Grip,TOR_AR.part_grip_02,+射速
17,Torgue,Assault Rifle,39,Grip,TOR_AR.part_grip_03,-装填时间
17,Torgue,Assault Rifle,40,Grip,TOR_AR.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
17,Torgue,Assault Rifle,41,Underbarrel,TOR_AR.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
