Manufacturer & Weapon Type ID,Manufacturer,Weapon Type,Part ID,Part Type,String,Name
17,Torgue,Assault Rifle,51,Manufacturer Part,TOR_AR.part_secondary_ammo_sr,
17,Torgue,Assault Rifle,52,Body,TOR_AR.part_body,
17,Torgue,Assault Rifle,54,Barrel,TOR_AR.part_barrel_02_bugbear,Bugbear
17,Torgue,Assault Rifle,55,Barrel,TOR_AR.part_barrel_coldshoulder,Cold Shoulder
17,Torgue,Assault Rifle,57,Foregrip,TOR_AR.part_foregrip_01_pt,
17,Torgue,Assault Rifle,58,Barrel Accessory,TOR_AR.part_barrel_01_a,
17,Torgue,Assault Rifle,59,Barrel Accessory,TOR_AR.part_barrel_01_b,
17,Torgue,Assault Rifle,60,Barrel Accessory,TOR_AR.part_barrel_01_c,
17,Torgue,Assault Rifle,61,Barrel Accessory,TOR_AR.part_barrel_01_d,
17,Torgue,Assault Rifle,62,Barrel Accessory,TOR_AR.part_barrel_02_a,
17,Torgue,Assault Rifle,63,Barrel Accessory,TOR_AR.part_barrel_02_b,
17,Torgue,Assault Rifle,64,Barrel Accessory,TOR_AR.part_barrel_02_c,
17,Torgue,Assault Rifle,65,Barrel Accessory,TOR_AR.part_barrel_02_d,
17,Torgue,Assault Rifle,66,Manufacturer Part,TOR_AR.part_barrel_licensed_jak,
17,Torgue,Assault Rifle,67,Tediore Payload,TOR_AR.part_barrel_licensed_ted,Tediore Throw
17,Torgue,Assault Rifle,68,Tediore Payload,TOR_AR.part_barrel_licensed_ted_shooting,Tediore Shooting
17,Torgue,Assault Rifle,69,Tediore Payload,TOR_AR.part_barrel_licensed_ted_mirv,Tediore MIRV
17,Torgue,Assault Rifle,70,Tediore Payload,TOR_AR.part_barrel_licensed_ted_combo,Tediore Combo
17,Torgue,Assault Rifle,71,Manufacturer Part,TOR_AR.part_barrel_licensed_hyp,
17,Torgue,Assault Rifle,72,Underbarrel,TOR_AR.part_underbarrel_02_shotgun,
17,Torgue,Assault Rifle,73,Underbarrel,TOR_AR.part_underbarrel_04_atlas,
17,Torgue,Assault Rifle,74,Foregrip,TOR_AR.part_foregrip_01,
17,Torgue,Assault Rifle,75,Foregrip,TOR_AR.part_foregrip_03_pt,
17,Torgue,Assault Rifle,76,Foregrip,TOR_AR.part_foregrip_02_pt,
17,Torgue,Assault Rifle,77,Barrel,TOR_AR.part_barrel_potatothrower,Potato Thrower IV
17,Torgue,Assault Rifle,79,Foregrip,TOR_AR.part_foregrip_03_fleabag,Fleabag
17,Torgue,Assault Rifle,80,Foregrip,TOR_AR.part_foregrip_02_fleabag,Fleabag
17,Torgue,Assault Rifle,81,Foregrip,TOR_AR.part_foregrip_01_fleabag,Fleabag
17,Torgue,Assault Rifle,82,Barrel,TOR_AR.part_barrel_fleabag,Fleabag
17,Torgue,Assault Rifle,84,Barrel,TOR_AR.part_barrel_lockjaw,Lockjaw
6,Torgue,Pistol,2,Body,TOR_PS.part_body,
6,Torgue,Pistol,3,Body Accessory,TOR_PS.part_body_a,
6,Torgue,Pistol,4,Body Accessory,TOR_PS.part_body_b,
6,Torgue,Pistol,5,Body Accessory,TOR_PS.part_body_c,
6,Torgue,Pistol,6,Body Accessory,TOR_PS.part_body_d,
6,Torgue,Pistol,7,Barrel,TOR_PS.part_barrel_01,Kitty
6,Torgue,Pistol,8,Barrel,TOR_PS.part_barrel_02,Lotus
6,Torgue,Pistol,9,Manufacturer Part,TOR_PS.part_shield_default,
6,Torgue,Pistol,10,Manufacturer Part,TOR_PS.part_shield_ricochet,
6,Torgue,Pistol,11,Manufacturer Part,TOR_PS.part_shield_ammo,
6,Torgue,Pistol,12,Manufacturer Part,TOR_PS.part_shield_amp,
6,Torgue,Pistol,13,Magazine,TOR_PS.part_mag_01,
6,Torgue,Pistol,14,Magazine,TOR_PS.part_mag_02,
6,Torgue,Pistol,15,Magazine,TOR_PS.part_mag_04_cov,
6,Torgue,Pistol,16,Magazine,TOR_PS.part_mag_05_borg,
6,Torgue,Pistol,17,Tediore Throw Reload,TOR_PS.part_mag_ted_thrown_01,
6,Torgue,Pistol,18,Tediore Throw Reload,TOR_PS.part_mag_ted_thrown_02,
6,Torgue,Pistol,19,Tediore Throw Reload,TOR_PS.part_mag_ted_thrown_04_cov,
6,Torgue,Pistol,20,Tediore Throw Reload,TOR_PS.part_mag_ted_thrown_05_bor,
6,Torgue,Pistol,21,Scope,TOR_PS.part_scope_ironsight,
6,Torgue,Pistol,22,Scope,TOR_PS.part_scope_01_lens_01,
6,Torgue,Pistol,23,Scope,TOR_PS.part_scope_01_lens_02,
6,Torgue,Pistol,24,Scope,TOR_PS.part_scope_02_lens_01,
6,Torgue,Pistol,25,Scope,TOR_PS.part_scope_02_lens_02,
6,Torgue,Pistol,26,Scope Accessory,TOR_PS.part_scope_acc_s01_l01_a,
6,Torgue,Pistol,27,Scope Accessory,TOR_PS.part_scope_acc_s01_l01_b,
6,Torgue,Pistol,28,Scope Accessory,TOR_PS.part_scope_acc_s02_l01_a,
6,Torgue,Pistol,29,Scope Accessory,TOR_PS.part_scope_acc_s02_l01_b,
6,Torgue,Pistol,30,Scope Accessory,TOR_PS.part_scope_acc_s01_l02_a,
6,Torgue,Pistol,31,Scope Accessory,TOR_PS.part_scope_acc_s01_l02_b,
6,Torgue,Pistol,32,Scope Accessory,TOR_PS.part_scope_acc_s02_l02_a,
6,Torgue,Pistol,33,Scope Accessory,TOR_PS.part_scope_acc_s02_l02_b,
6,Torgue,Pistol,34,Grip,TOR_PS.part_grip_05b_ted_homing,
6,Torgue,Pistol,35,Grip,TOR_PS.part_grip_05c_ted_jav,
6,Torgue,Pistol,36,Grip,TOR_PS.part_grip_05a_ted_legs,
6,Torgue,Pistol,37,Grip,TOR_PS.part_grip_01,
6,Torgue,Pistol,38,Grip,TOR_PS.part_grip_02,
6,Torgue,Pistol,39,Grip,TOR_PS.part_grip_03,
6,Torgue,Pistol,40,Grip,TOR_PS.part_grip_04_hyp,
6,Torgue,Pistol,41,Underbarrel,TOR_PS.part_underbarrel_05_ammoswitcher,
6,Torgue,Pistol,42,Underbarrel,TOR_PS.part_underbarrel_06_malswitch,
6,Torgue,Pistol,43,Underbarrel,TOR_PS.part_underbarrel_04_atlas_ball,
6,Torgue,Pistol,44,Underbarrel,TOR_PS.part_underbarrel_01_rockets,
6,Torgue,Pistol,45,Underbarrel,TOR_PS.part_underbarrel_03_cleaver,
6,Torgue,Pistol,46,Foregrip,TOR_PS.part_foregrip_02,
6,Torgue,Pistol,47,Foregrip,TOR_PS.part_foregrip_03,
6,Torgue,Pistol,48,Manufacturer Part,TOR_PS.part_secondary_ammo_smg,
6,Torgue,Pistol,49,Manufacturer Part,TOR_PS.part_secondary_ammo_sg,
6,Torgue,Pistol,50,Manufacturer Part,TOR_PS.part_secondary_ammo_ar,
6,Torgue,Pistol,51,Manufacturer Part,TOR_PS.part_secondary_ammo_sr,
6,Torgue,Pistol,52,Barrel,TOR_PS.part_barrel_02_queensrest,Queen's Rest
6,Torgue,Pistol,54,Barrel,TOR_PS.part_barrel_01_roach,Roach
6,Torgue,Pistol,58,Barrel,TOR_PS.part_barrel_02_breadth,Hardpoint
6,Torgue,Pistol,60,Barrel Accessory,TOR_PS.part_barrel_01_a,
6,Torgue,Pistol,61,Barrel Accessory,TOR_PS.part_barrel_01_b,
6,Torgue,Pistol,62,Barrel Accessory,TOR_PS.part_barrel_01_c,
6,Torgue,Pistol,63,Barrel Accessory,TOR_PS.part_barrel_01_d,
6,Torgue,Pistol,64,Barrel Accessory,TOR_PS.part_barrel_02_a,
6,Torgue,Pistol,65,Barrel Accessory,TOR_PS.part_barrel_02_b,
6,Torgue,Pistol,66,Barrel Accessory,TOR_PS.part_barrel_02_c,
6,Torgue,Pistol,67,Barrel Accessory,TOR_PS.part_barrel_02_d,
6,Torgue,Pistol,68,Manufacturer Part,TOR_PS.part_barrel_licensed_jak,
6,Torgue,Pistol,69,Tediore Payload,TOR_PS.part_barrel_licensed_ted,Tediore Throw
6,Torgue,Pistol,70,Tediore Payload,TOR_PS.part_barrel_licensed_ted_shooting,Tediore Shooting
6,Torgue,Pistol,71,Tediore Payload,TOR_PS.part_barrel_licensed_ted_mirv,Tediore MIRV
6,Torgue,Pistol,72,Tediore Payload,TOR_PS.part_barrel_licensed_ted_combo,Tediore Combo
6,Torgue,Pistol,73,Manufacturer Part,TOR_PS.part_barrel_licensed_hyp,
6,Torgue,Pistol,74,Underbarrel,TOR_PS.part_underbarrel_04_atlas,
6,Torgue,Pistol,75,Underbarrel,TOR_PS.part_underbarrel_02_blowback,
6,Torgue,Pistol,76,Foregrip,TOR_PS.part_foregrip_01,
6,Torgue,Pistol,77,Barrel,TOR_PS.part_barrel_02_Handcannon,Handcannon
6,Torgue,Pistol,79,Foregrip,TOR_PS.part_foregrip_03_Handcannon,Handcannon
6,Torgue,Pistol,80,Foregrip,TOR_PS.part_foregrip_02_Handcannon,Handcannon
6,Torgue,Pistol,81,Foregrip,TOR_PS.part_foregrip_01_Handcannon,Handcannon
6,Torgue,Pistol,56,Barrel,TOR_PS.part_barrel_02_scootshoot,Scoot'n'Shoot
6,Torgue,Pistol,84,Foregrip,TOR_PS.part_foregrip_01_herald,Herald
6,Torgue,Pistol,83,Foregrip,TOR_PS.part_foregrip_02_herald,Herald
6,Torgue,Pistol,82,Foregrip,TOR_PS.part_foregrip_03_herald,Herald
6,Torgue,Pistol,86,Barrel,TOR_PS.part_barrel_01_herald,Herald
12,Torgue,Shotgun,2,Body,TOR_SG.part_body,
12,Torgue,Shotgun,3,Body Accessory,TOR_SG.part_body_a,
12,Torgue,Shotgun,4,Body Accessory,TOR_SG.part_body_b,
12,Torgue,Shotgun,5,Body Accessory,TOR_SG.part_body_c,
12,Torgue,Shotgun,6,Body Accessory,TOR_SG.part_body_d,
12,Torgue,Shotgun,7,Barrel,TOR_SG.part_barrel_01,Rider
12,Torgue,Shotgun,8,Barrel,TOR_SG.part_barrel_02,Crank
12,Torgue,Shotgun,9,Manufacturer Part,TOR_SG.part_shield_default,
12,Torgue,Shotgun,10,Manufacturer Part,TOR_SG.part_shield_ricochet,
12,Torgue,Shotgun,11,Manufacturer Part,TOR_SG.part_shield_ammo,
12,Torgue,Shotgun,12,Manufacturer Part,TOR_SG.part_shield_amp,
12,Torgue,Shotgun,13,Magazine,TOR_SG.part_mag_05_borg,
12,Torgue,Shotgun,14,Magazine,TOR_SG.part_mag_04_cov,
12,Torgue,Shotgun,15,Magazine,TOR_SG.part_mag_01,
12,Torgue,Shotgun,16,Magazine,TOR_SG.part_mag_02,
12,Torgue,Shotgun,17,Tediore Throw Reload,TOR_SG.part_mag_ted_thrown_01,
12,Torgue,Shotgun,18,Tediore Throw Reload,TOR_SG.part_mag_ted_thrown_02,
12,Torgue,Shotgun,19,Tediore Throw Reload,TOR_SG.part_mag_ted_thrown_04_cov,
12,Torgue,Shotgun,20,Tediore Throw Reload,TOR_SG.part_mag_ted_thrown_05_bor,
12,Torgue,Shotgun,21,Scope,TOR_SG.part_scope_ironsight,
12,Torgue,Shotgun,22,Scope,TOR_SG.part_scope_01_lens_01,
12,Torgue,Shotgun,23,Scope,TOR_SG.part_scope_01_lens_02,
12,Torgue,Shotgun,24,Scope,TOR_SG.part_scope_02_lens_01,
12,Torgue,Shotgun,25,Scope,TOR_SG.part_scope_02_lens_02,
12,Torgue,Shotgun,26,Scope Accessory,TOR_SG.part_scope_acc_s01_l01_a,
12,Torgue,Shotgun,27,Scope Accessory,TOR_SG.part_scope_acc_s01_l01_b,
12,Torgue,Shotgun,28,Scope Accessory,TOR_SG.part_scope_acc_s02_l01_a,
12,Torgue,Shotgun,29,Scope Accessory,TOR_SG.part_scope_acc_s02_l01_b,
12,Torgue,Shotgun,30,Scope Accessory,TOR_SG.part_scope_acc_s01_l02_a,
12,Torgue,Shotgun,31,Scope Accessory,TOR_SG.part_scope_acc_s01_l02_b,
12,Torgue,Shotgun,32,Scope Accessory,TOR_SG.part_scope_acc_s02_l02_a,
12,Torgue,Shotgun,33,Scope Accessory,TOR_SG.part_scope_acc_s02_l02_b,
12,Torgue,Shotgun,34,Grip,TOR_SG.part_grip_05c_ted_jav,
12,Torgue,Shotgun,35,Grip,TOR_SG.part_grip_05b_ted_homing,
12,Torgue,Shotgun,36,Grip,TOR_SG.part_grip_05a_ted_legs,
12,Torgue,Shotgun,37,Grip,TOR_SG.part_grip_01,
12,Torgue,Shotgun,38,Grip,TOR_SG.part_grip_02,
12,Torgue,Shotgun,39,Grip,TOR_SG.part_grip_03,
12,Torgue,Shotgun,40,Grip,TOR_SG.part_grip_04_hyp,
12,Torgue,Shotgun,41,Underbarrel,TOR_SG.part_underbarrel_05_ammoswitcher,
12,Torgue,Shotgun,42,Underbarrel,TOR_SG.part_underbarrel_06_malswitch,
12,Torgue,Shotgun,43,Underbarrel,TOR_SG.part_underbarrel_01_seeker_missiles,
12,Torgue,Shotgun,44,Underbarrel,TOR_SG.part_underbarrel_03_bounce_grenade,
12,Torgue,Shotgun,45,Underbarrel,TOR_SG.part_underbarrel_04_atlas,
12,Torgue,Shotgun,46,Foregrip,TOR_SG.part_foregrip_02,
12,Torgue,Shotgun,47,Foregrip,TOR_SG.part_foregrip_03,
12,Torgue,Shotgun,48,Foregrip,TOR_SG.part_foregrip_01,
12,Torgue,Shotgun,49,Underbarrel,TOR_SG.part_underbarrel_04_atlas_ball,
12,Torgue,Shotgun,50,Underbarrel,TOR_SG.part_underbarrel_02_flameblast,
12,Torgue,Shotgun,51,Manufacturer Part,TOR_SG.part_secondary_ammo_smg,
12,Torgue,Shotgun,52,Manufacturer Part,TOR_SG.part_secondary_ammo_ps,
12,Torgue,Shotgun,53,Manufacturer Part,TOR_SG.part_secondary_ammo_ar,
12,Torgue,Shotgun,54,Manufacturer Part,TOR_SG.part_secondary_ammo_sr,
12,Torgue,Shotgun,56,Barrel,TOR_SG.part_barrel_02_leadballoon,Lead Balloon
12,Torgue,Shotgun,58,Barrel,TOR_SG.part_barrel_01_linebacker,Linebacker
12,Torgue,Shotgun,61,Barrel Accessory,TOR_SG.part_barrel_01_a,
12,Torgue,Shotgun,62,Barrel Accessory,TOR_SG.part_barrel_01_b,
12,Torgue,Shotgun,63,Barrel Accessory,TOR_SG.part_barrel_01_c,
12,Torgue,Shotgun,64,Barrel Accessory,TOR_SG.part_barrel_01_d,
12,Torgue,Shotgun,65,Barrel Accessory,TOR_SG.part_barrel_02_a,
12,Torgue,Shotgun,66,Barrel Accessory,TOR_SG.part_barrel_02_b,
12,Torgue,Shotgun,67,Barrel Accessory,TOR_SG.part_barrel_02_c,
12,Torgue,Shotgun,68,Barrel Accessory,TOR_SG.part_barrel_02_d,
12,Torgue,Shotgun,69,Manufacturer Part,TOR_SG.part_barrel_licensed_jak,
12,Torgue,Shotgun,70,Tediore Payload,TOR_SG.part_barrel_licensed_ted,Tediore Throw
12,Torgue,Shotgun,71,Tediore Payload,TOR_SG.part_barrel_licensed_ted_shooting,Tediore Shooting
12,Torgue,Shotgun,72,Tediore Payload,TOR_SG.part_barrel_licensed_ted_mirv,Tediore MIRV
12,Torgue,Shotgun,73,Tediore Payload,TOR_SG.part_barrel_licensed_ted_combo,Tediore Combo
12,Torgue,Shotgun,74,Manufacturer Part,TOR_SG.part_barrel_licensed_hyp,
12,Torgue,Shotgun,78,Barrel,TOR_SG.part_barrel_02_arctic,ARC-TAN
12,Torgue,Shotgun,76,Barrel,TOR_SG.part_barrel_01_unstable_kor,Unstable Kor
12,Torgue,Shotgun,75,Foregrip,TOR_SG.part_foregrip_01_unstable_kor,Unstable Kor
12,Torgue,Shotgun,60,Foregrip,TOR_SG.part_foregrip_02_unstable_kor,Unstable Kor
12,Torgue,Shotgun,59,Foregrip,TOR_SG.part_foregrip_03_unstable_kor,Unstable Kor
12,Torgue,Shotgun,80,Foregrip,TOR_SG.part_foregrip_03_cormano,Cormano
12,Torgue,Shotgun,81,Foregrip,TOR_SG.part_foregrip_02_cormano,Cormano
12,Torgue,Shotgun,82,Foregrip,TOR_SG.part_foregrip_01_cormano,Cormano
12,Torgue,Shotgun,84,Barrel,TOR_SG.part_barrel_02_cormano,Cormano
18,Vladof,Assault Rifle,1,Barrel,VLA_AR.part_barrel_01_lucian,Lucian's Flank
18,Vladof,Assault Rifle,2,Body,VLA_AR.part_body,
18,Vladof,Assault Rifle,3,Body Accessory,VLA_AR.part_body_a,
18,Vladof,Assault Rifle,4,Body Accessory,VLA_AR.part_body_b,
18,Vladof,Assault Rifle,5,Body Accessory,VLA_AR.part_body_c,
18,Vladof,Assault Rifle,6,Body Accessory,VLA_AR.part_body_d,
18,Vladof,Assault Rifle,7,Barrel,VLA_AR.part_barrel_01,Buzzymuzz
18,Vladof,Assault Rifle,8,Barrel,VLA_AR.part_barrel_02,Gruppagrak
18,Vladof,Assault Rifle,9,Manufacturer Part,VLA_AR.part_shield_default,
18,Vladof,Assault Rifle,10,Manufacturer Part,VLA_AR.part_shield_ricochet,
18,Vladof,Assault Rifle,11,Manufacturer Part,VLA_AR.part_shield_ammo,
18,Vladof,Assault Rifle,12,Manufacturer Part,VLA_AR.part_shield_amp,
18,Vladof,Assault Rifle,13,Magazine,VLA_AR.part_mag_01,
18,Vladof,Assault Rifle,14,Magazine,VLA_AR.part_mag_02,
18,Vladof,Assault Rifle,15,Magazine,VLA_AR.part_mag_03_tor,
18,Vladof,Assault Rifle,16,Magazine,VLA_AR.part_mag_04_cov,
18,Vladof,Assault Rifle,17,Magazine,VLA_AR.part_mag_05_borg,
18,Vladof,Assault Rifle,18,Manufacturer Part,VLA_AR.part_mag_torgue_normal,
18,Vladof,Assault Rifle,19,Manufacturer Part,VLA_AR.part_mag_torgue_sticky,
18,Vladof,Assault Rifle,20,Tediore Throw Reload,VLA_AR.part_mag_ted_thrown_01,
18,Vladof,Assault Rifle,21,Tediore Throw Reload,VLA_AR.part_mag_ted_thrown_02,
18,Vladof,Assault Rifle,22,Tediore Throw Reload,VLA_AR.part_mag_ted_thrown_03_tor,
18,Vladof,Assault Rifle,23,Tediore Throw Reload,VLA_AR.part_mag_ted_thrown_04_cov,
18,Vladof,Assault Rifle,24,Tediore Throw Reload,VLA_AR.part_mag_ted_thrown_05_bor,
18,Vladof,Assault Rifle,25,Scope,VLA_AR.part_scope_ironsight,
18,Vladof,Assault Rifle,26,Scope,VLA_AR.part_scope_01_lens_01,
18,Vladof,Assault Rifle,27,Scope,VLA_AR.part_scope_01_lens_02,
18,Vladof,Assault Rifle,28,Scope,VLA_AR.part_scope_02_lens_01,
18,Vladof,Assault Rifle,29,Scope,VLA_AR.part_scope_02_lens_02,
18,Vladof,Assault Rifle,30,Scope Accessory,VLA_AR.part_scope_acc_s01_l01_a,
18,Vladof,Assault Rifle,31,Scope Accessory,VLA_AR.part_scope_acc_s01_l01_b,
18,Vladof,Assault Rifle,32,Scope Accessory,VLA_AR.part_scope_acc_s02_l01_a,
18,Vladof,Assault Rifle,33,Scope Accessory,VLA_AR.part_scope_acc_s02_l01_b,
18,Vladof,Assault Rifle,34,Scope Accessory,VLA_AR.part_scope_acc_s01_l02_a,
18,Vladof,Assault Rifle,35,Scope Accessory,VLA_AR.part_scope_acc_s01_l02_b,
18,Vladof,Assault Rifle,36,Scope Accessory,VLA_AR.part_scope_acc_s02_l02_a,
18,Vladof,Assault Rifle,37,Scope Accessory,VLA_AR.part_scope_acc_s02_l02_b,
18,Vladof,Assault Rifle,38,Grip,VLA_AR.part_grip_05a_ted_legs,
18,Vladof,Assault Rifle,39,Grip,VLA_AR.part_grip_05c_ted_jav,
18,Vladof,Assault Rifle,40,Grip,VLA_AR.part_grip_05b_ted_homing,
18,Vladof,Assault Rifle,41,Grip,VLA_AR.part_grip_01,
18,Vladof,Assault Rifle,42,Grip,VLA_AR.part_grip_02,
18,Vladof,Assault Rifle,43,Grip,VLA_AR.part_grip_03,
18,Vladof,Assault Rifle,44,Grip,VLA_AR.part_grip_04_hyp,
18,Vladof,Assault Rifle,45,Underbarrel,VLA_AR.part_underbarrel_05_ammoswitcher,
18,Vladof,Assault Rifle,46,Underbarrel,VLA_AR.part_underbarrel_04_atlas_ball,
18,Vladof,Assault Rifle,47,Underbarrel,VLA_AR.part_underbarrel_04_atlas,
18,Vladof,Assault Rifle,48,Underbarrel,VLA_AR.part_underbarrel_03_bipod,
18,Vladof,Assault Rifle,49,Underbarrel,VLA_AR.part_underbarrel_01_grenadelauncher,
18,Vladof,Assault Rifle,50,Underbarrel Accessory,VLA_AR.part_underbarrel_grenade_acc,
18,Vladof,Assault Rifle,51,Underbarrel Accessory,VLA_AR.part_underbarrel_shotgun_acc,
18,Vladof,Assault Rifle,52,Underbarrel Accessory,VLA_AR.part_underbarrel_bipod_acc,
18,Vladof,Assault Rifle,53,Underbarrel Accessory,VLA_AR.part_underbarrel_secondbarrel_acc_a,
18,Vladof,Assault Rifle,54,Underbarrel Accessory,VLA_AR.part_underbarrel_secondbarrel_acc_b,
18,Vladof,Assault Rifle,55,Underbarrel Accessory,VLA_AR.part_underbarrel_secondbarrel_acc_c,
18,Vladof,Assault Rifle,56,Foregrip,VLA_AR.part_foregrip_01,
18,Vladof,Assault Rifle,57,Foregrip,VLA_AR.part_foregrip_02,
18,Vladof,Assault Rifle,58,Foregrip,VLA_AR.part_foregrip_03,
18,Vladof,Assault Rifle,59,Manufacturer Part,VLA_AR.part_secondary_ammo_ps,
18,Vladof,Assault Rifle,60,Manufacturer Part,VLA_AR.part_secondary_ammo_sg,
18,Vladof,Assault Rifle,61,Manufacturer Part,VLA_AR.part_secondary_ammo_sm,
18,Vladof,Assault Rifle,62,Manufacturer Part,VLA_AR.part_secondary_ammo_sr,
18,Vladof,Assault Rifle,64,Barrel,VLA_AR.part_barrel_01_wombocombo,Wombo Combo
18,Vladof,Assault Rifle,66,Underbarrel Accessory,VLA_AR.part_underbarrel_07_acc_vis,
18,Vladof,Assault Rifle,67,Underbarrel Accessory,VLA_AR.part_underbarrel_07_b,
18,Vladof,Assault Rifle,69,Underbarrel,VLA_AR.part_underbarrel_07_dualdamage,Aegon's Dream
18,Vladof,Assault Rifle,70,Barrel,VLA_AR.part_barrel_01_dualdamage,Buzzymuzz
18,Vladof,Assault Rifle,71,Tediore Payload,VLA_AR.part_barrel_licensed_ted_combo,Tediore Combo
18,Vladof,Assault Rifle,72,Barrel Accessory,VLA_AR.part_barrel_01_a,
18,Vladof,Assault Rifle,73,Barrel Accessory,VLA_AR.part_barrel_01_b,
18,Vladof,Assault Rifle,74,Barrel Accessory,VLA_AR.part_barrel_01_c,
18,Vladof,Assault Rifle,75,Barrel Accessory,VLA_AR.part_barrel_01_d,
18,Vladof,Assault Rifle,76,Barrel Accessory,VLA_AR.part_barrel_02_a,
18,Vladof,Assault Rifle,77,Barrel Accessory,VLA_AR.part_barrel_02_b,
18,Vladof,Assault Rifle,78,Barrel Accessory,VLA_AR.part_barrel_02_c,
18,Vladof,Assault Rifle,79,Barrel Accessory,VLA_AR.part_barrel_02_d,
18,Vladof,Assault Rifle,80,Manufacturer Part,VLA_AR.part_barrel_licensed_jak,
18,Vladof,Assault Rifle,81,Tediore Payload,VLA_AR.part_barrel_licensed_ted,Tediore Throw
18,Vladof,Assault Rifle,82,Tediore Payload,VLA_AR.part_barrel_licensed_ted_shooting,Tediore Shooting
18,Vladof,Assault Rifle,83,Tediore Payload,VLA_AR.part_barrel_licensed_ted_mirv,Tediore MIRV
18,Vladof,Assault Rifle,84,Manufacturer Part,VLA_AR.part_barrel_licensed_hyp,
18,Vladof,Assault Rifle,85,Underbarrel,VLA_AR.part_underbarrel_06_malswitch,
18,Vladof,Assault Rifle,86,Underbarrel,VLA_AR.part_underbarrel_07_secondbarrel,
18,Vladof,Assault Rifle,87,Underbarrel,VLA_AR.part_underbarrel_02_shotgun,
18,Vladof,Assault Rifle,89,Underbarrel Accessory,VLA_AR.part_underbarrel_overdrive_acc,
18,Vladof,Assault Rifle,90,Underbarrel,VLA_AR.part_underbarrel_wf_overdrive,
18,Vladof,Assault Rifle,91,Underbarrel Accessory,VLA_AR.part_underbarrel_scrap_acc,
18,Vladof,Assault Rifle,92,Underbarrel,VLA_AR.part_underbarrel_02_wf_scrapcannon,
18,Vladof,Assault Rifle,94,Barrel,VLA_AR.part_barrel_wf,Whiskey Foxtrot
18,Vladof,Assault Rifle,99,Barrel,VLA_AR.part_barrel_01_bubbles,Bubbles
18,Vladof,Assault Rifle,102,Barrel,VLA_AR.part_barrel_01_lasercutter,Laser-Cutter
18,Vladof,Assault Rifle,101,Underbarrel,VLA_AR.part_underbarrel_07_secondbarrel_lasercutter,
22,Vladof,SMG,2,Body,VLA_SM.part_body,
22,Vladof,SMG,3,Body Accessory,VLA_SM.part_body_a,
22,Vladof,SMG,4,Body Accessory,VLA_SM.part_body_b,
22,Vladof,SMG,5,Body Accessory,VLA_SM.part_body_c,
22,Vladof,SMG,6,Body Accessory,VLA_SM.part_body_d,
22,Vladof,SMG,7,Barrel,VLA_SM.part_barrel_01,Boory
22,Vladof,SMG,8,Barrel,VLA_SM.part_barrel_02,Flewdy
22,Vladof,SMG,9,Manufacturer Part,VLA_SM.part_shield_default,
22,Vladof,SMG,10,Manufacturer Part,VLA_SM.part_shield_ricochet,
22,Vladof,SMG,11,Manufacturer Part,VLA_SM.part_shield_ammo,
22,Vladof,SMG,12,Manufacturer Part,VLA_SM.part_shield_amp,
22,Vladof,SMG,13,Magazine,VLA_SM.part_mag_01,
22,Vladof,SMG,14,Magazine,VLA_SM.part_mag_02,
22,Vladof,SMG,15,Magazine,VLA_SM.part_mag_03_tor,
22,Vladof,SMG,16,Magazine,VLA_SM.part_mag_04_cov,
22,Vladof,SMG,17,Magazine,VLA_SM.part_mag_05_borg,
22,Vladof,SMG,18,Manufacturer Part,VLA_SM.part_mag_torgue_normal,
22,Vladof,SMG,19,Manufacturer Part,VLA_SM.part_mag_torgue_sticky,
22,Vladof,SMG,20,Tediore Throw Reload,VLA_SM.part_mag_ted_thrown_01,
22,Vladof,SMG,21,Tediore Throw Reload,VLA_SM.part_mag_ted_thrown_02,
22,Vladof,SMG,22,Tediore Throw Reload,VLA_SM.part_mag_ted_thrown_03_tor,
22,Vladof,SMG,23,Tediore Throw Reload,VLA_SM.part_mag_ted_thrown_04_cov,
22,Vladof,SMG,24,Tediore Throw Reload,VLA_SM.part_mag_ted_thrown_05_bor,
22,Vladof,SMG,25,Body Accessory,VLA_SM.part_body_flap,
22,Vladof,SMG,26,Scope,VLA_SM.part_scope_ironsight,
22,Vladof,SMG,27,Scope,VLA_SM.part_scope_01_lens_01,
22,Vladof,SMG,28,Scope,VLA_SM.part_scope_01_lens_02,
22,Vladof,SMG,29,Scope,VLA_SM.part_scope_02_lens_01,
22,Vladof,SMG,30,Scope,VLA_SM.part_scope_02_lens_02,
22,Vladof,SMG,31,Scope Accessory,VLA_SM.part_scope_acc_s01_l01_a,
22,Vladof,SMG,32,Scope Accessory,VLA_SM.part_scope_acc_s01_l01_b,
22,Vladof,SMG,33,Scope Accessory,VLA_SM.part_scope_acc_s02_l01_a,
22,Vladof,SMG,34,Scope Accessory,VLA_SM.part_scope_acc_s02_l01_b,
22,Vladof,SMG,35,Scope Accessory,VLA_SM.part_scope_acc_s01_l02_a,
22,Vladof,SMG,36,Scope Accessory,VLA_SM.part_scope_acc_s01_l02_b,
22,Vladof,SMG,37,Scope Accessory,VLA_SM.part_scope_acc_s02_l02_a,
22,Vladof,SMG,38,Scope Accessory,VLA_SM.part_scope_acc_s02_l02_b,
22,Vladof,SMG,40,Grip,VLA_SM.part_grip_05c_ted_jav,
22,Vladof,SMG,41,Grip,VLA_SM.part_grip_05b_ted_homing,
